ErrorCodeDec,ID,adviseText,description,errorText,examples,param1,param2,pruefumfangName,resultName,resultValueStr,testStepName
13964812,2796,"-","FS_LESEN_FINISH","Botschaftsfehler (Zustand Fahrzeug, ID: CON_VEH) Timeout","FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964812 (HEX D5 16 0C 28);13964812;Botschaftsfehler (Zustand Fahrzeug, ID: CON_VEH) Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964812 (HEX D5 16 0C 2C);13964812;Botschaftsfehler (Zustand Fahrzeug, ID: CON_VEH) Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964812 (HEX D5 16 0C 2E);13964812;Botschaftsfehler (Zustand Fahrzeug, ID: CON_VEH) Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964812 (HEX D5 16 0C 28);13964812;Botschaftsfehler (Zustand Fahrzeug, ID: CON_VEH) Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964812 (HEX D5 16 0C 2C);13964812;Botschaftsfehler (Zustand Fahrzeug, ID: CON_VEH) Timeout;-\x0A","EPS_G11","FS_LESEN","*","F_ORT_NR","13964812 (HEX D5 16 0C *)","ELEKTRISCHE_SERVOLENKUNG"
13964852,2797,"-","FS_LESEN_FINISH","Botschaftsfehler (Konfiguration Stellhebel Fahrdynamik Fahrerlebnis, ID: SU_CLE_DRDY_DXP) Timeout","FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964852 (HEX D5 16 34 28);13964852;Botschaftsfehler (Konfiguration Stellhebel Fahrdynamik Fahrerlebnis, ID: SU_CLE_DRDY_DXP) Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964852 (HEX D5 16 34 2C);13964852;Botschaftsfehler (Konfiguration Stellhebel Fahrdynamik Fahrerlebnis, ID: SU_CLE_DRDY_DXP) Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964852 (HEX D5 16 34 2E);13964852;Botschaftsfehler (Konfiguration Stellhebel Fahrdynamik Fahrerlebnis, ID: SU_CLE_DRDY_DXP) Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964852 (HEX D5 16 34 28);13964852;Botschaftsfehler (Konfiguration Stellhebel Fahrdynamik Fahrerlebnis, ID: SU_CLE_DRDY_DXP) Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964852 (HEX D5 16 34 2C);13964852;Botschaftsfehler (Konfiguration Stellhebel Fahrdynamik Fahrerlebnis, ID: SU_CLE_DRDY_DXP) Timeout;-\x0A","EPS_G11","FS_LESEN","*","F_ORT_NR","13964852 (HEX D5 16 34 *)","ELEKTRISCHE_SERVOLENKUNG"
13964955,2798,"-","FS_LESEN_FINISH","Botschaftsfehler (Diagnose OBD Motor, ID: DIAG_OBD_ENG) - Timeout","FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964955 (HEX D5 16 9B 28);13964955;Botschaftsfehler (Diagnose OBD Motor, ID: DIAG_OBD_ENG) - Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964955 (HEX D5 16 9B 2C);13964955;Botschaftsfehler (Diagnose OBD Motor, ID: DIAG_OBD_ENG) - Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964955 (HEX D5 16 9B 28);13964955;Botschaftsfehler (Diagnose OBD Motor, ID: DIAG_OBD_ENG) - Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964955 (HEX D5 16 9B 2C);13964955;Botschaftsfehler (Diagnose OBD Motor, ID: DIAG_OBD_ENG) - Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13964955 (HEX D5 16 9B 2F);13964955;Botschaftsfehler (Diagnose OBD Motor, ID: DIAG_OBD_ENG) - Timeout;-\x0A","EPS_G11","FS_LESEN","*","F_ORT_NR","13964955 (HEX D5 16 9B *)","ELEKTRISCHE_SERVOLENKUNG"
13965249,2799,"-","FS_LESEN_FINISH","Botschaftsfehler (Ist Drehzahl Rad, ID: AVL_RPM_WHL) - Timeout","FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965249 (HEX D5 17 C1 28);13965249;Botschaftsfehler (Ist Drehzahl Rad, ID: AVL_RPM_WHL) - Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965249 (HEX D5 17 C1 2C);13965249;Botschaftsfehler (Ist Drehzahl Rad, ID: AVL_RPM_WHL) - Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965249 (HEX D5 17 C1 2E);13965249;Botschaftsfehler (Ist Drehzahl Rad, ID: AVL_RPM_WHL) - Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965249 (HEX D5 17 C1 28);13965249;Botschaftsfehler (Ist Drehzahl Rad, ID: AVL_RPM_WHL) - Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965249 (HEX D5 17 C1 2C);13965249;Botschaftsfehler (Ist Drehzahl Rad, ID: AVL_RPM_WHL) - Timeout;-\x0A","EPS_G11","FS_LESEN","*","F_ORT_NR","13965249 (HEX D5 17 C1 *)","ELEKTRISCHE_SERVOLENKUNG"
131328,280,"-","FS_LESEN_APPL","Energiesparmode aktiv","A_DIAGNOSE;AIRBAG;F_ORT_NR;FS_LESEN_APPL;ACSM5;FS_LESEN - 131328 (HEX 02 01 00 6D);131328;Energiesparmode aktiv;-\x0A",ACSM5,"FS_LESEN","A_DIAGNOSE","F_ORT_NR","131328 (HEX 02 01 00 6D)",AIRBAG
13965422,2800,"-","FS_LESEN_FINISH","Botschaftsfehler (Soll Endanschlag Virtuell Vorderachse, ID: TAR_ESTP_VIRT_FTAX) Timeout","FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965422 (HEX D5 18 6E 28);13965422;Botschaftsfehler (Soll Endanschlag Virtuell Vorderachse, ID: TAR_ESTP_VIRT_FTAX) Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965422 (HEX D5 18 6E 2C);13965422;Botschaftsfehler (Soll Endanschlag Virtuell Vorderachse, ID: TAR_ESTP_VIRT_FTAX) Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965422 (HEX D5 18 6E 2E);13965422;Botschaftsfehler (Soll Endanschlag Virtuell Vorderachse, ID: TAR_ESTP_VIRT_FTAX) Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965422 (HEX D5 18 6E 28);13965422;Botschaftsfehler (Soll Endanschlag Virtuell Vorderachse, ID: TAR_ESTP_VIRT_FTAX) Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965422 (HEX D5 18 6E 2C);13965422;Botschaftsfehler (Soll Endanschlag Virtuell Vorderachse, ID: TAR_ESTP_VIRT_FTAX) Timeout;-\x0A","EPS_G11","FS_LESEN","*","F_ORT_NR","13965422 (HEX D5 18 6E *)","ELEKTRISCHE_SERVOLENKUNG"
13965772,2801,"-","FS_LESEN_FINISH","Botschaftsfehler (Status Verbrennungsmotor, ID: ST_CENG) Timeout","FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965772 (HEX D5 19 CC 28);13965772;Botschaftsfehler (Status Verbrennungsmotor, ID: ST_CENG) Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965772 (HEX D5 19 CC 2C);13965772;Botschaftsfehler (Status Verbrennungsmotor, ID: ST_CENG) Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965772 (HEX D5 19 CC 28);13965772;Botschaftsfehler (Status Verbrennungsmotor, ID: ST_CENG) Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13965772 (HEX D5 19 CC 2C);13965772;Botschaftsfehler (Status Verbrennungsmotor, ID: ST_CENG) Timeout;-\x0A","EPS_G11","FS_LESEN","*","F_ORT_NR","13965772 (HEX D5 19 CC *)","ELEKTRISCHE_SERVOLENKUNG"
13966354,2802,"-","FS_LESEN_FINISH","Botschaftsfehler (Soll Anteil Lenkmoment Fahrer, ID: TAR_QTA_STRMOM_DV) - Timeout","FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13966354 (HEX D5 1C 12 28);13966354;Botschaftsfehler (Soll Anteil Lenkmoment Fahrer, ID: TAR_QTA_STRMOM_DV) - Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13966354 (HEX D5 1C 12 2C);13966354;Botschaftsfehler (Soll Anteil Lenkmoment Fahrer, ID: TAR_QTA_STRMOM_DV) - Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13966354 (HEX D5 1C 12 2E);13966354;Botschaftsfehler (Soll Anteil Lenkmoment Fahrer, ID: TAR_QTA_STRMOM_DV) - Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13966354 (HEX D5 1C 12 28);13966354;Botschaftsfehler (Soll Anteil Lenkmoment Fahrer, ID: TAR_QTA_STRMOM_DV) - Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13966354 (HEX D5 1C 12 2C);13966354;Botschaftsfehler (Soll Anteil Lenkmoment Fahrer, ID: TAR_QTA_STRMOM_DV) - Timeout;-\x0A","EPS_G11","FS_LESEN","*","F_ORT_NR","13966354 (HEX D5 1C 12 *)","ELEKTRISCHE_SERVOLENKUNG"
13966368,2803,"-","FS_LESEN_FINISH","Botschaftsfehler (Soll Lenkmoment Fahrer Stellglied, ID: TAR_STMOM_DV_ACT) - Timeout","FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13966368 (HEX D5 1C 20 28);13966368;Botschaftsfehler (Soll Lenkmoment Fahrer Stellglied, ID: TAR_STMOM_DV_ACT) - Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13966368 (HEX D5 1C 20 2C);13966368;Botschaftsfehler (Soll Lenkmoment Fahrer Stellglied, ID: TAR_STMOM_DV_ACT) - Timeout;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13966368 (HEX D5 1C 20 2E);13966368;Botschaftsfehler (Soll Lenkmoment Fahrer Stellglied, ID: TAR_STMOM_DV_ACT) - Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13966368 (HEX D5 1C 20 28);13966368;Botschaftsfehler (Soll Lenkmoment Fahrer Stellglied, ID: TAR_STMOM_DV_ACT) - Timeout;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 13966368 (HEX D5 1C 20 2C);13966368;Botschaftsfehler (Soll Lenkmoment Fahrer Stellglied, ID: TAR_STMOM_DV_ACT) - Timeout;-\x0A","EPS_G11","FS_LESEN","*","F_ORT_NR","13966368 (HEX D5 1C 20 *)","ELEKTRISCHE_SERVOLENKUNG"
4727746,2804,"-","FS_LESEN_FINISH","Sensor - Rotorlage - Lenkwinkel - Geradeauslauf nicht gelernt","FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 4727746 (HEX 48 23 C2 2F);4727746;Sensor - Rotorlage - Lenkwinkel - Geradeauslauf nicht gelernt;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 4727746 (HEX 48 23 C2 6C);4727746;Sensor - Rotorlage - Lenkwinkel - Geradeauslauf nicht gelernt;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_TK02;FS_LESEN - 4727746 (HEX 48 23 C2 2C);4727746;Sensor - Rotorlage - Lenkwinkel - Geradeauslauf nicht gelernt;-\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_TK02;FS_LESEN - 4727746 (HEX 48 23 C2 2F);4727746;Sensor - Rotorlage - Lenkwinkel - Geradeauslauf nicht gelernt;-\x0A FINISH_KPS;ELEKTRISCHE_SERVOLENKUNG;F_ORT_NR;FS_LESEN_FINISH;EPS_G11;FS_LESEN - 4727746 (HEX 48 23 C2 2F);4727746;Sensor - Rotorlage - Lenkwinkel - Geradeauslauf nicht gelernt;-\x0A","*","FS_LESEN","*","F_ORT_NR","4727746 (HEX 48 23 C2 *)","ELEKTRISCHE_SERVOLENKUNG"
"-",2806,"EPS Ritzelwinkel Sensor wurde nicht initialisiert. Analyse!","INT_EPS_INITIALISIERUNG_MANUELL_LENKEN","Ist-Wert ungleich SollWert(e)","FINISH;ELEKTRISCHE_SERVOLENKUNG;STAT_SENSOR_ZUSTAND_NR;INT_EPS_INITIALISIERUNG_MANUELL_LENKEN;EPS_G11;STATUS_LESEN - 0;-;Ist-Wert ungleich SollWert(e);EPS Ritzelwinkel Sensor wurde nicht initialisiert. Analyse!\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;STAT_SENSOR_ZUSTAND_NR;INT_EPS_INITIALISIERUNG_MANUELL_LENKEN;EPS_G11;STATUS_LESEN - 2;-;Ist-Wert ungleich SollWert(e);EPS Ritzelwinkel Sensor wurde nicht initialisiert. Analyse!\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;STAT_SENSOR_ZUSTAND_NR;INT_EPS_INITIALISIERUNG_MANUELL_LENKEN;EPS_TK02;STATUS_LESEN - 2;-;Ist-Wert ungleich SollWert(e);EPS Ritzelwinkel Sensor wurde nicht initialisiert. Analyse!\x0A NA_NORMALMODE;ELEKTRISCHE_SERVOLENKUNG;STAT_SENSOR_ZUSTAND_NR;INT_EPS_INITIALISIERUNG_MANUELL_LENKEN;EPS_G11;STATUS_LESEN - 0;-;Ist-Wert ungleich SollWert(e);EPS Ritzelwinkel Sensor wurde nicht initialisiert. Analyse!\x0A NA_NORMALMODE;ELEKTRISCHE_SERVOLENKUNG;STAT_SENSOR_ZUSTAND_NR;INT_EPS_INITIALISIERUNG_MANUELL_LENKEN;EPS_G11;STATUS_LESEN - 2;-;Ist-Wert ungleich SollWert(e);EPS Ritzelwinkel Sensor wurde nicht initialisiert. Analyse!\x0A","*","STATUS_LESEN","*","STAT_SENSOR_ZUSTAND_NR","*","ELEKTRISCHE_SERVOLENKUNG"
"-",2807,"EPS Initialisierung fehlerhaft, Fahrzeug in Nacharbeit!","STATUS_EPS_INITIALISIERUNG","Ist-Wert ausserhalb Toleranz(en)","FINISH;ELEKTRISCHE_SERVOLENKUNG;STAT_SENSOR_ZUSTAND_NR;STATUS_EPS_INITIALISIERUNG;EPS_20;STATUS_LESEN - 2;-;Ist-Wert ausserhalb Toleranz(en);EPS Initialisierung fehlerhaft, Fahrzeug in Nacharbeit!\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;STAT_SENSOR_ZUSTAND_NR;STATUS_EPS_INITIALISIERUNG;EPS_G11;STATUS_LESEN - 0;-;Ist-Wert ausserhalb Toleranz(en);EPS Initialisierung fehlerhaft, Fahrzeug in Nacharbeit!\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;STAT_SENSOR_ZUSTAND_NR;STATUS_EPS_INITIALISIERUNG;EPS_G11;STATUS_LESEN - 1;-;Ist-Wert ausserhalb Toleranz(en);EPS Initialisierung fehlerhaft, Fahrzeug in Nacharbeit!\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;STAT_SENSOR_ZUSTAND_NR;STATUS_EPS_INITIALISIERUNG;EPS_G11;STATUS_LESEN - 2;-;Ist-Wert ausserhalb Toleranz(en);EPS Initialisierung fehlerhaft, Fahrzeug in Nacharbeit!\x0A FINISH;ELEKTRISCHE_SERVOLENKUNG;STAT_SENSOR_ZUSTAND_NR;STATUS_EPS_INITIALISIERUNG;EPS_TK02;STATUS_LESEN - 2;-;Ist-Wert ausserhalb Toleranz(en);EPS Initialisierung fehlerhaft, Fahrzeug in Nacharbeit!\x0A","*","STATUS_LESEN","*","STAT_SENSOR_ZUSTAND_NR","*","ELEKTRISCHE_SERVOLENKUNG"
131336,281,"-","FS_LESEN_APPL","Codierung: Steuergerät ist nicht codiert","A_DIAGNOSE;AIRBAG;F_ORT_NR;FS_LESEN_APPL;ACSM5;FS_LESEN - 131336 (HEX 02 01 08 2F);131336;Codierung: Steuergerät ist nicht codiert;-\x0A A_DIAGNOSE;AIRBAG;F_ORT_NR;FS_LESEN_APPL;ACSM5;FS_LESEN - 131336 (HEX 02 01 08 6D);131336;Codierung: Steuergerät ist nicht codiert;-\x0A",ACSM5,"FS_LESEN","A_DIAGNOSE","F_ORT_NR","131336 (HEX 02 01 08 *)",AIRBAG
"-",2810,"159: NET-0009: TIMEOUT","SGBD_SIV",Diagnosefehler,"FINISH;ELEKTRISCHE_SERVOLENKUNG;VARIANTE;SGBD_SIV;G_EPS;INITIALISIERUNG - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","G_EPS",INITIALISIERUNG,FINISH,VARIANTE,"-","ELEKTRISCHE_SERVOLENKUNG"
196640,2819,"-","FS_LESEN_FINISH","FH FA: System ist nicht normiert","FINISH;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 196640 (HEX 03 00 20 0E);196640;FH FA: System ist nicht normiert;-\x0A FINISH;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 196640 (HEX 03 00 20 0F);196640;FH FA: System ist nicht normiert;-\x0A FINISH_KPS;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 196640 (HEX 03 00 20 0C);196640;FH FA: System ist nicht normiert;-\x0A FINISH_KPS;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 196640 (HEX 03 00 20 0E);196640;FH FA: System ist nicht normiert;-\x0A FINISH_KPS;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 196640 (HEX 03 00 20 0F);196640;FH FA: System ist nicht normiert;-\x0A","FEM_20","FS_LESEN","*","F_ORT_NR","196640 (HEX 03 00 20 *)",FEM
8405181,2822,"-","FS_LESEN_FINISH","Klemme 30F Reset oder Abschaltung","FDP_VOR_FAHRT;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 8405181 (HEX 80 40 BD 0C);8405181;Klemme 30F Reset oder Abschaltung;-\x0A FINISH;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 8405181 (HEX 80 40 BD 0C);8405181;Klemme 30F Reset oder Abschaltung;-\x0A FINISH;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 8405181 (HEX 80 40 BD 0E);8405181;Klemme 30F Reset oder Abschaltung;-\x0A FINISH;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 8405181 (HEX 80 40 BD 4C);8405181;Klemme 30F Reset oder Abschaltung;-\x0A FINISH_KPS;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 8405181 (HEX 80 40 BD 0C);8405181;Klemme 30F Reset oder Abschaltung;-\x0A","FEM_20","FS_LESEN","*","F_ORT_NR","8405181 (HEX 80 40 BD *)",FEM
"*",2823,"-","FS_LESEN_FINISH","Motorhaubenkontakt (MHK): Kurzschluss nach *","FINISH;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 8405339 (HEX 80 41 5B 0C);8405339;Motorhaubenkontakt (MHK): Kurzschluss nach Batteriespannung;-\x0A FINISH;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 8405339 (HEX 80 41 5B 0F);8405339;Motorhaubenkontakt (MHK): Kurzschluss nach Batteriespannung;-\x0A FINISH;FEM;F_ORT_NR;FS_LESEN_FINISH;FEM_20;FS_LESEN - 8405358 (HEX 80 41 6E 0C);8405358;Motorhaubenkontakt (MHK): Kurzschluss nach Masse;-\x0A","FEM_20","FS_LESEN",FINISH,"F_ORT_NR","* (HEX 80 41 * *)",FEM
"-",2824,"ungültiger Wert","*","Ist-Wert ungleich SollWert(e)","FINISH;FEM;STAT_FH_BF_POSITION_NR;STATUS_FENSTER_BF_GESCHLOSSEN_MIT_TIMEOUT;FEM_20;STATUS_LESEN - 255;-;Ist-Wert ungleich SollWert(e);ungültiger Wert\x0A FINISH;FEM;STAT_FH_BF_POSITION_NR;STATUS_FENSTER_BF_OFFEN_MIT_TIMEOUT;FEM_20;STATUS_LESEN - 255;-;Ist-Wert ungleich SollWert(e);ungültiger Wert\x0A NA_FINISH;FEM;STAT_FH_BF_POSITION_NR;STATUS_FENSTER_BF_GESCHLOSSEN_MIT_TIMEOUT;FEM_20;STATUS_LESEN - 255;-;Ist-Wert ungleich SollWert(e);ungültiger Wert\x0A","FEM_20","STATUS_LESEN","*","STAT_FH_BF_POSITION_NR",255,FEM
"-",2825,"Element komplett offen","STATUS_FENSTER_FA_GESCHLOSSEN_MIT_TIMEOUT","Ist-Wert ungleich SollWert(e)","F2_DIAGNOSE;FEM;STAT_FH_FA_POSITION_NR;STATUS_FENSTER_FA_GESCHLOSSEN_MIT_TIMEOUT;FEM_20;STATUS_LESEN - 2;-;Ist-Wert ungleich SollWert(e);Element komplett offen\x0A F2_DIAGNOSE_LIN;FEM;STAT_FH_FA_POSITION_NR;STATUS_FENSTER_FA_GESCHLOSSEN_MIT_TIMEOUT;FEM_20;STATUS_LESEN - 2;-;Ist-Wert ungleich SollWert(e);Element komplett offen\x0A FINISH;FEM;STAT_FH_FA_POSITION_NR;STATUS_FENSTER_FA_GESCHLOSSEN_MIT_TIMEOUT;FEM_20;STATUS_LESEN - 2;-;Ist-Wert ungleich SollWert(e);Element komplett offen\x0A FINISH_KPS;FEM;STAT_FH_FA_POSITION_NR;STATUS_FENSTER_FA_GESCHLOSSEN_MIT_TIMEOUT;FEM_20;STATUS_LESEN - 2;-;Ist-Wert ungleich SollWert(e);Element komplett offen\x0A","FEM_20","STATUS_LESEN","*","STAT_FH_FA_POSITION_NR",2,FEM
"-",2826,"ungültiger Wert","*","Ist-Wert ungleich SollWert(e)","FINISH;FEM;STAT_FH_FA_POSITION_NR;STATUS_FENSTER_FA_GESCHLOSSEN_MIT_TIMEOUT;FEM_20;STATUS_LESEN - 255;-;Ist-Wert ungleich SollWert(e);ungültiger Wert\x0A FINISH;FEM;STAT_FH_FA_POSITION_NR;STATUS_FENSTER_FA_OFFEN_MIT_TIMEOUT;FEM_20;STATUS_LESEN - 255;-;Ist-Wert ungleich SollWert(e);ungültiger Wert\x0A","FEM_20","STATUS_LESEN",FINISH,"STAT_FH_FA_POSITION_NR",255,FEM
14275585,2829,"-","FS_LESEN_FINISH","Botschaft (Steuerung_Licht_außen 2): Timeout","FINISH;FRONTLICHTELEKTRONIK_LINKS;F_ORT_NR;FS_LESEN_FINISH;FLE02_L;FS_LESEN - 14275585 (HEX D9 D4 01 28);14275585;Botschaft (Steuerung_Licht_außen 2): Timeout;-\x0A FINISH;FRONTLICHTELEKTRONIK_LINKS;F_ORT_NR;FS_LESEN_FINISH;FLE02_L;FS_LESEN - 14275585 (HEX D9 D4 01 2C);14275585;Botschaft (Steuerung_Licht_außen 2): Timeout;-\x0A FINISH;FRONTLICHTELEKTRONIK_LINKS;F_ORT_NR;FS_LESEN_FINISH;FLE02_L;FS_LESEN - 14275585 (HEX D9 D4 01 2E);14275585;Botschaft (Steuerung_Licht_außen 2): Timeout;-\x0A FINISH;FRONTLICHTELEKTRONIK_LINKS;F_ORT_NR;FS_LESEN_FINISH;FLE02_L;FS_LESEN - 14275585 (HEX D9 D4 01 68);14275585;Botschaft (Steuerung_Licht_außen 2): Timeout;-\x0A FINISH;FRONTLICHTELEKTRONIK_LINKS;F_ORT_NR;FS_LESEN_FINISH;FLE_L;FS_LESEN - 14275585 (HEX D9 D4 01 28);14275585;Botschaft (Steuerung_Licht_außen 2): Timeout;-\x0A","*","FS_LESEN","*","F_ORT_NR","14275585 (HEX D9 D4 01 *)","FRONTLICHTELEKTRONIK_LINKS"
